TA_site	BHI	Serum	HSerum
tig00000001:11787-11789	0	0	0
tig00000001:11833-11835	0	0	0
tig00000001:11841-11843	0	0	0
tig00000001:11883-11885	2	0	0
tig00000001:11902-11904	2	0	0
tig00000001:11913-11915	2	0	0
tig00000001:11926-11928	0	0	0
tig00000001:11940-11942	0	0	0
tig00000001:11944-11946	0	0	0
tig00000001:11953-11955	0	0	0
tig00000001:11968-11970	0	0	0
tig00000001:12000-12002	0	0	0
tig00000001:12002-12004	0	0	0
tig00000001:12016-12018	0	0	0
tig00000001:12038-12040	0	0	0
tig00000001:12080-12082	0	0	0
tig00000001:12093-12095	0	0	0
tig00000001:12102-12104	0	0	0
tig00000001:12110-12112	0	0	0
tig00000001:12130-12132	0	0	0
tig00000001:12135-12137	0	0	0
tig00000001:12172-12174	0	0	0
tig00000001:12174-12176	0	0	0
tig00000001:12179-12181	0	0	0
tig00000001:12186-12188	0	0	0
tig00000001:12211-12213	0	0	0
tig00000001:12219-12221	0	0	0
tig00000001:12226-12228	0	0	0
tig00000001:12241-12243	0	0	0
tig00000001:12273-12275	0	0	0
tig00000001:12288-12290	0	0	0
tig00000001:12295-12297	0	0	0
tig00000001:12328-12330	0	0	0
tig00000001:12334-12336	0	0	0
tig00000001:12363-12365	0	0	0
tig00000001:12372-12374	0	0	0
tig00000001:12390-12392	0	0	0
tig00000001:12393-12395	0	0	0
tig00000001:12395-12397	0	0	0
tig00000001:12397-12399	0	0	0
tig00000001:12420-12422	0	0	0
tig00000001:12456-12458	0	0	0
tig00000001:12487-12489	0	0	0
tig00000001:12526-12528	0	0	0
tig00000001:12589-12591	0	0	0
tig00000001:12602-12604	0	0	0
tig00000001:12637-12639	0	0	0
tig00000001:12642-12644	0	0	0
tig00000001:12696-12698	0	0	0
tig00000001:12711-12713	0	0	0
tig00000001:12750-12752	0	0	0
tig00000001:12775-12777	0	0	0
tig00000001:12808-12810	0	0	0
tig00000001:12839-12841	0	0	0
tig00000001:12867-12869	0	0	0
tig00000001:12869-12871	0	0	0
tig00000001:12881-12883	0	0	0
tig00000001:12886-12888	0	0	0
tig00000001:12895-12897	0	0	0
tig00000001:12914-12916	0	0	0
tig00000001:12961-12963	0	0	0
tig00000001:12965-12967	0	0	0
tig00000001:12972-12974	0	0	0
tig00000001:12977-12979	0	0	0
tig00000001:12984-12986	0	0	0
tig00000001:12995-12997	0	0	0
tig00000001:13005-13007	0	0	0
tig00000001:13007-13009	0	0	0
tig00000001:13031-13033	0	0	0
tig00000001:13042-13044	0	0	0
tig00000001:13046-13048	0	0	0
tig00000001:13085-13087	0	0	0
tig00000001:13090-13092	0	0	0
tig00000001:13139-13141	2	0	0
tig00000001:13154-13156	0	0	0
tig00000001:13205-13207	0	0	0
tig00000001:13238-13240	0	0	0
tig00000001:13246-13248	0	0	0
tig00000001:13253-13255	0	0	0
tig00000001:13266-13268	0	0	0
tig00000001:13281-13283	0	0	0
tig00000001:13283-13285	0	0	0
tig00000001:13299-13301	0	0	0
tig00000001:13304-13306	0	0	0
tig00000001:13322-13324	0	0	0
tig00000001:13346-13348	0	0	0
tig00000001:13351-13353	0	0	0
tig00000001:13355-13357	0	0	0
tig00000001:13364-13366	0	0	0
tig00000001:13371-13373	0	0	0
tig00000001:13378-13380	0	0	0
tig00000001:13383-13385	0	0	0
tig00000001:13386-13388	0	0	0
tig00000001:13399-13401	0	0	0
tig00000001:13424-13426	0	0	0
tig00000001:13462-13464	0	0	0
tig00000001:13470-13472	0	0	0
tig00000001:13495-13497	0	0	0
tig00000001:13511-13513	0	0	0
tig00000001:13526-13528	0	0	0
tig00000001:13533-13535	0	0	0
tig00000001:13539-13541	0	0	0
tig00000001:13555-13557	0	0	0
tig00000001:13567-13569	0	0	0
tig00000001:13592-13594	0	0	0
tig00000001:13611-13613	0	0	0
tig00000001:13634-13636	0	0	0
tig00000001:13638-13640	0	0	0
tig00000001:13682-13684	0	0	0
tig00000001:13700-13702	0	0	0
tig00000001:13714-13716	0	0	0
tig00000001:13738-13740	0	0	0
tig00000001:13741-13743	0	0	0
tig00000001:13762-13764	0	0	0
tig00000001:13775-13777	0	0	0
tig00000001:13778-13780	0	0	0
tig00000001:13787-13789	0	0	0
tig00000001:13792-13794	0	0	0
tig00000001:13830-13832	0	0	0
tig00000001:13850-13852	0	0	0
tig00000001:13864-13866	0	0	0
tig00000001:13870-13872	0	0	0
tig00000001:13879-13881	0	0	0
tig00000001:13962-13964	0	0	0
tig00000001:13967-13969	0	0	0
tig00000001:13992-13994	0	0	0
tig00000001:14074-14076	0	0	0
tig00000001:14103-14105	0	0	0
tig00000001:14121-14123	0	0	0
tig00000001:14136-14138	0	0	0
tig00000001:14139-14141	0	0	0
tig00000001:14151-14153	0	0	0
tig00000001:14156-14158	0	0	0
tig00000001:14159-14161	0	0	0
tig00000001:14165-14167	0	0	0
tig00000001:14170-14172	0	0	0
tig00000001:14176-14178	0	0	0
tig00000001:14178-14180	0	0	0
tig00000001:14214-14216	0	0	0
tig00000001:14224-14226	0	0	0
tig00000001:14251-14253	0	0	0
tig00000001:14256-14258	0	0	0
tig00000001:14272-14274	0	0	0
tig00000001:14293-14295	0	0	0
tig00000001:14303-14305	0	0	0
tig00000001:14341-14343	0	0	0
tig00000001:14352-14354	0	0	0
tig00000001:14375-14377	0	0	0
tig00000001:14390-14392	0	0	0
tig00000001:14416-14418	0	0	0
tig00000001:14419-14421	0	0	0
tig00000001:14426-14428	0	0	0
tig00000001:14432-14434	0	0	0
tig00000001:14445-14447	0	0	0
tig00000001:14449-14451	0	0	0
tig00000001:14497-14499	0	0	0
tig00000001:14500-14502	0	0	0
tig00000001:14504-14506	0	0	0
tig00000001:14562-14564	0	0	0
tig00000001:14564-14566	0	0	0
tig00000001:14584-14586	0	0	0
tig00000001:14608-14610	0	0	0
tig00000001:14615-14617	0	0	0
tig00000001:14636-14638	0	0	0
tig00000001:14662-14664	0	0	0
tig00000001:14681-14683	0	0	0
tig00000001:14688-14690	0	0	0
tig00000001:14714-14716	0	0	0
tig00000001:14718-14720	0	0	0
tig00000001:14723-14725	0	0	0
tig00000001:14732-14734	0	0	0
tig00000001:14750-14752	0	0	0
tig00000001:14755-14757	0	0	0
tig00000001:14821-14823	0	0	0
tig00000001:14824-14826	0	0	0
tig00000001:14842-14844	0	0	0
tig00000001:14855-14857	0	0	0
tig00000001:14867-14869	0	0	0
tig00000001:14910-14912	0	0	0
tig00000001:14926-14928	0	0	0
tig00000001:14943-14945	0	0	0
tig00000001:14949-14951	0	0	0
tig00000001:14973-14975	0	0	0
tig00000001:14978-14980	0	0	0
tig00000001:14989-14991	0	0	0
tig00000001:15009-15011	0	0	0
tig00000001:15027-15029	0	0	0
tig00000001:15054-15056	0	0	0
tig00000001:15090-15092	0	0	0
tig00000001:15130-15132	0	0	0
tig00000001:15161-15163	0	0	0
tig00000001:15197-15199	0	0	0
tig00000001:15232-15234	0	0	0
tig00000001:15241-15243	0	0	0
tig00000001:15246-15248	0	0	0
tig00000001:15274-15276	0	0	0
tig00000001:15278-15280	0	0	0
tig00000001:15311-15313	0	0	0
tig00000001:15329-15331	0	0	0
tig00000001:15337-15339	0	0	0
tig00000001:15363-15365	0	0	0
tig00000001:15365-15367	0	0	0
tig00000001:15375-15377	0	0	0
tig00000001:15377-15379	0	0	0
tig00000001:15384-15386	0	0	0
tig00000001:15403-15405	0	0	0
tig00000001:15407-15409	0	0	0
tig00000001:15417-15419	0	0	0
tig00000001:15454-15456	0	0	0
tig00000001:15462-15464	0	0	0
tig00000001:15487-15489	0	0	0
tig00000001:15515-15517	0	0	0
tig00000001:15537-15539	0	0	0
tig00000001:15542-15544	0	0	0
tig00000001:15556-15558	0	0	0
tig00000001:15562-15564	0	0	0
tig00000001:15566-15568	0	0	0
tig00000001:15576-15578	0	0	0
tig00000001:15593-15595	0	0	0
tig00000001:15608-15610	0	0	0
tig00000001:15616-15618	0	0	0
tig00000001:15620-15622	0	0	0
tig00000001:15630-15632	0	0	0
tig00000001:15642-15644	0	0	0
tig00000001:15651-15653	0	0	0
tig00000001:15692-15694	0	0	0
tig00000001:15694-15696	0	0	0
tig00000001:15721-15723	0	0	0
tig00000001:15731-15733	0	0	0
tig00000001:15739-15741	0	0	0
tig00000001:15767-15769	0	0	0
tig00000001:15788-15790	0	0	0
tig00000001:15797-15799	0	0	0
tig00000001:15822-15824	0	0	0
tig00000001:15892-15894	0	0	0
tig00000001:15897-15899	0	0	0
tig00000001:15906-15908	0	0	0
tig00000001:15929-15931	0	0	0
tig00000001:15953-15955	0	0	0
tig00000001:15961-15963	0	0	0
tig00000001:15966-15968	0	0	0
tig00000001:15984-15986	0	0	0
tig00000001:15992-15994	0	0	0
tig00000001:16005-16007	0	0	0
tig00000001:16021-16023	0	0	0
tig00000001:16027-16029	0	0	0
tig00000001:16057-16059	0	0	0
tig00000001:16098-16100	0	0	0
tig00000001:16122-16124	0	0	0
tig00000001:16134-16136	0	0	0
tig00000001:16167-16169	0	0	0
tig00000001:16186-16188	0	0	0
tig00000001:16197-16199	0	0	0
tig00000001:16244-16246	0	0	0
tig00000001:16255-16257	0	0	0
tig00000001:16288-16290	0	0	0
tig00000001:16294-16296	0	0	0
tig00000001:16320-16322	0	0	0
tig00000001:16376-16378	0	0	0
tig00000001:16400-16402	0	0	0
tig00000001:16439-16441	0	0	0
tig00000001:16498-16500	0	0	0
tig00000001:16530-16532	0	0	0
tig00000001:16547-16549	0	0	0
tig00000001:16554-16556	0	0	0
tig00000001:16561-16563	0	0	0
tig00000001:16569-16571	0	0	0
tig00000001:16578-16580	0	0	0
tig00000001:16583-16585	0	0	0
tig00000001:16589-16591	0	0	0
tig00000001:16602-16604	0	0	0
tig00000001:16605-16607	0	0	0
tig00000001:16634-16636	0	0	0
tig00000001:16646-16648	0	0	0
tig00000001:16653-16655	0	0	0
tig00000001:16689-16691	0	0	0
tig00000001:16709-16711	0	0	0
tig00000001:16722-16724	0	0	0
tig00000001:16726-16728	0	0	0
tig00000001:16733-16735	0	0	0
tig00000001:16748-16750	0	0	0
tig00000001:16754-16756	0	0	0
tig00000001:16770-16772	0	0	0
tig00000001:16790-16792	0	0	0
tig00000001:16797-16799	0	0	0
tig00000001:16803-16805	0	2	0
tig00000001:16818-16820	0	2	0
tig00000001:16832-16834	0	2	0
tig00000001:16834-16836	0	2	0
tig00000001:16838-16840	0	2	0
tig00000001:16876-16878	0	0	0
tig00000001:16910-16912	0	0	0
tig00000001:16916-16918	0	0	0
tig00000001:16918-16920	0	0	0
tig00000001:16932-16934	0	0	0
tig00000001:16940-16942	0	0	0
tig00000001:16952-16954	0	0	0
tig00000001:16960-16962	0	0	0
tig00000001:17004-17006	0	0	0
tig00000001:17006-17008	0	0	0
tig00000001:17028-17030	0	0	0
tig00000001:17036-17038	0	0	0
tig00000001:17051-17053	0	0	0
tig00000001:17066-17068	0	0	0
tig00000001:17119-17121	0	0	0
tig00000001:17132-17134	0	0	0
tig00000001:17154-17156	0	0	0
tig00000001:17174-17176	0	0	0
tig00000001:17186-17188	0	0	0
tig00000001:17188-17190	0	0	0
tig00000001:17193-17195	0	0	0
tig00000001:17212-17214	0	0	0
tig00000001:17227-17229	0	0	0
tig00000001:17233-17235	0	0	0
tig00000001:17236-17238	0	0	0
tig00000001:17246-17248	0	0	0
tig00000001:17255-17257	0	0	0
tig00000001:17258-17260	0	0	0
tig00000001:17262-17264	0	0	0
tig00000001:17309-17311	0	0	0
tig00000001:17314-17316	0	0	0
tig00000001:17316-17318	0	0	0
tig00000001:17357-17359	0	0	0
tig00000001:17359-17361	0	0	0
tig00000001:17365-17367	0	0	0
tig00000001:17370-17372	0	0	0
tig00000001:17375-17377	0	0	0
tig00000001:17381-17383	0	0	0
tig00000001:17393-17395	0	0	0
tig00000001:17405-17407	0	0	0
tig00000001:17410-17412	0	0	0
tig00000001:17419-17421	0	0	0
tig00000001:17423-17425	0	0	0
tig00000001:17435-17437	0	0	0
tig00000001:17484-17486	0	0	0
tig00000001:17515-17517	0	0	0
tig00000001:17531-17533	0	0	0
tig00000001:17559-17561	0	0	0
tig00000001:17567-17569	0	0	0
tig00000001:17574-17576	0	0	0
tig00000001:17578-17580	0	0	0
tig00000001:17594-17596	0	0	0
tig00000001:17605-17607	0	0	0
tig00000001:17617-17619	0	0	0
tig00000001:17648-17650	0	0	0
tig00000001:17655-17657	0	0	0
tig00000001:17658-17660	0	0	0
tig00000001:17665-17667	0	0	0
tig00000001:17669-17671	0	0	0
tig00000001:17673-17675	0	0	0
tig00000001:17677-17679	0	0	0
tig00000001:17685-17687	0	0	0
tig00000001:17688-17690	0	0	0
tig00000001:17708-17710	0	0	0
tig00000001:17710-17712	0	0	0
tig00000001:17723-17725	0	0	0
tig00000001:17728-17730	0	0	0
tig00000001:17741-17743	0	0	0
tig00000001:17772-17774	0	0	0
tig00000001:17778-17780	0	0	0
tig00000001:17781-17783	0	0	0
tig00000001:17783-17785	0	0	0
tig00000001:17795-17797	0	0	0
tig00000001:17799-17801	0	0	0
tig00000001:17805-17807	0	0	0
tig00000001:17808-17810	0	0	0
tig00000001:17813-17815	0	0	0
tig00000001:17820-17822	0	0	0
tig00000001:17858-17860	0	0	0
tig00000001:17861-17863	0	0	0
tig00000001:17871-17873	0	0	0
tig00000001:17879-17881	0	0	0
tig00000001:17882-17884	0	0	0
tig00000001:17896-17898	0	0	0
tig00000001:17903-17905	0	0	0
tig00000001:17911-17913	0	0	0
tig00000001:17942-17944	0	0	0
tig00000001:17951-17953	0	0	0
tig00000001:17987-17989	0	0	0
tig00000001:18011-18013	0	0	0
tig00000001:18035-18037	0	0	0
tig00000001:18039-18041	0	0	0
tig00000001:18069-18071	0	0	0
tig00000001:18090-18092	0	0	0
tig00000001:18102-18104	0	0	0
tig00000001:18111-18113	0	0	0
tig00000001:18132-18134	0	0	0
tig00000001:18140-18142	0	0	0
tig00000001:18169-18171	0	0	0
tig00000001:18213-18215	0	0	0
tig00000001:18244-18246	0	0	0
tig00000001:18254-18256	0	0	0
tig00000001:18267-18269	0	0	0
tig00000001:18338-18340	0	0	0
tig00000001:18347-18349	0	0	0
tig00000001:18357-18359	0	0	0
tig00000001:18397-18399	0	1	0
tig00000001:18406-18408	0	2	0
tig00000001:18419-18421	0	2	0
tig00000001:18458-18460	0	0	0
tig00000001:18460-18462	0	0	0
tig00000001:18472-18474	0	0	0
tig00000001:18481-18483	0	0	0
tig00000001:18501-18503	0	0	0
tig00000001:18504-18506	0	0	0
tig00000001:18532-18534	0	0	0
tig00000001:18581-18583	0	0	0
tig00000001:18590-18592	0	0	0
tig00000001:18592-18594	0	0	0
tig00000001:18680-18682	0	0	0
tig00000001:18704-18706	0	0	0
tig00000001:18710-18712	0	0	0
tig00000001:18734-18736	0	0	0
tig00000001:18745-18747	0	0	0
tig00000001:18778-18780	0	0	0
tig00000001:18781-18783	0	0	0
tig00000001:18803-18805	0	0	0
tig00000001:18807-18809	0	0	0
tig00000001:18840-18842	0	0	0
tig00000001:18851-18853	0	0	2
tig00000001:18873-18875	0	0	2
tig00000001:18900-18902	0	0	0
tig00000001:18913-18915	0	0	0
tig00000001:18947-18949	0	0	0
tig00000001:18953-18955	0	0	0
tig00000001:18959-18961	0	0	0
tig00000001:18968-18970	0	0	0
tig00000001:18983-18985	0	0	0
tig00000001:18994-18996	0	0	0
tig00000001:19001-19003	0	0	0
tig00000001:19011-19013	0	0	0
tig00000001:19025-19027	0	0	0
tig00000001:19038-19040	0	0	0
tig00000001:19043-19045	0	0	0
tig00000001:19045-19047	0	0	0
tig00000001:19055-19057	0	0	0
tig00000001:19079-19081	0	0	0
tig00000001:19093-19095	0	0	0
tig00000001:19141-19143	0	0	0
tig00000001:19146-19148	0	0	0
tig00000001:19159-19161	0	0	0
tig00000001:19172-19174	0	0	0
tig00000001:19184-19186	0	0	0
tig00000001:19208-19210	0	0	0
tig00000001:19215-19217	0	0	0
tig00000001:19219-19221	0	0	0
tig00000001:19226-19228	0	0	0
tig00000001:19259-19261	0	0	0
tig00000001:19272-19274	0	0	0
tig00000001:19282-19284	0	0	0
tig00000001:19303-19305	0	0	0
tig00000001:19307-19309	0	0	0
tig00000001:19362-19364	0	0	0
tig00000001:19376-19378	0	0	0
tig00000001:19397-19399	0	0	0
tig00000001:19406-19408	0	0	0
tig00000001:19415-19417	0	0	0
tig00000001:19424-19426	0	0	0
tig00000001:19428-19430	0	0	0
tig00000001:19452-19454	0	0	0
tig00000001:19458-19460	0	0	0
tig00000001:19461-19463	0	0	0
tig00000001:19463-19465	0	0	0
tig00000001:19478-19480	0	0	0
tig00000001:19491-19493	0	0	0
tig00000001:19507-19509	0	0	0
tig00000001:19550-19552	0	0	0
tig00000001:19562-19564	0	0	0
tig00000001:19576-19578	0	0	0
tig00000001:19588-19590	0	0	0
tig00000001:19604-19606	0	0	0
tig00000001:19606-19608	0	0	0
tig00000001:19609-19611	0	0	0
tig00000001:19618-19620	0	0	0
tig00000001:19642-19644	0	0	0
tig00000001:19648-19650	0	0	0
tig00000001:19651-19653	0	0	0
tig00000001:19653-19655	0	0	0
tig00000001:19667-19669	0	0	0
tig00000001:19672-19674	0	0	0
tig00000001:19697-19699	0	0	0
tig00000001:19706-19708	0	0	0
tig00000001:19746-19748	0	0	0
tig00000001:19750-19752	0	0	0
tig00000001:19768-19770	0	0	0
tig00000001:19771-19773	0	0	0
tig00000001:19780-19782	0	0	0
tig00000001:19789-19791	0	0	0
tig00000001:19797-19799	0	0	0
tig00000001:19803-19805	0	0	0
tig00000001:19822-19824	0	0	0
tig00000001:19824-19826	0	0	0
tig00000001:19838-19840	0	0	0
tig00000001:19850-19852	0	0	0
tig00000001:19864-19866	0	0	0
tig00000001:19870-19872	0	0	0
tig00000001:19879-19881	0	0	0
tig00000001:19883-19885	0	0	0
tig00000001:19891-19893	2	2	2
tig00000001:19900-19902	2	2	2
tig00000001:19904-19906	2	2	2
tig00000001:19906-19908	2	2	2
tig00000001:19916-19918	2	2	2
tig00000001:19950-19952	2	2	2
tig00000001:19957-19959	2	2	2
tig00000001:19966-19968	2	2	2
tig00000001:19971-19973	2	2	2
tig00000001:19976-19978	2	2	2
tig00000001:19988-19990	0	0	0
tig00000001:20008-20010	0	0	0
tig00000001:20011-20013	0	0	0
tig00000001:20026-20028	0	0	0
tig00000001:20033-20035	0	0	0
tig00000001:20053-20055	0	0	0
tig00000001:20055-20057	0	0	0
tig00000001:20071-20073	0	0	0
tig00000001:20074-20076	0	0	0
tig00000001:20076-20078	0	0	0
tig00000001:20083-20085	0	0	0
tig00000001:20087-20089	0	0	0
tig00000001:20096-20098	0	0	0
tig00000001:20098-20100	0	0	0
tig00000001:20110-20112	0	0	0
tig00000001:20119-20121	0	0	0
tig00000001:20137-20139	0	0	0
tig00000001:20143-20145	0	0	0
tig00000001:20158-20160	0	0	0
tig00000001:20164-20166	0	0	0
tig00000001:20171-20173	0	0	0
tig00000001:20184-20186	0	0	0
tig00000001:20186-20188	0	0	0
tig00000001:20191-20193	0	0	0
tig00000001:20206-20208	0	0	0
tig00000001:20222-20224	0	0	0
tig00000001:20224-20226	0	0	0
tig00000001:20230-20232	0	0	0
tig00000001:20236-20238	0	0	0
tig00000001:20238-20240	0	0	0
tig00000001:20248-20250	0	0	0
tig00000001:20250-20252	0	0	0
tig00000001:20266-20268	0	0	0
tig00000001:20270-20272	0	0	0
tig00000001:20299-20301	0	0	0
tig00000001:20302-20304	0	0	0
tig00000001:20304-20306	0	0	0
tig00000001:20324-20326	0	0	0
tig00000001:20336-20338	0	0	0
tig00000001:20350-20352	0	0	0
tig00000001:20361-20363	0	0	0
tig00000001:20365-20367	0	0	0
tig00000001:20381-20383	0	0	0
tig00000001:20384-20386	0	0	0
tig00000001:20395-20397	0	0	0
tig00000001:20401-20403	0	0	0
tig00000001:20406-20408	0	0	0
tig00000001:20414-20416	0	0	0
tig00000001:20432-20434	2	2	0
tig00000001:20443-20445	2	2	0
tig00000001:20461-20463	2	2	0
tig00000001:20463-20465	2	2	0
tig00000001:20474-20476	2	2	0
tig00000001:20485-20487	0	0	0
tig00000001:20487-20489	0	0	0
tig00000001:20496-20498	0	0	0
tig00000001:20513-20515	0	0	0
tig00000001:20516-20518	0	0	0
tig00000001:20519-20521	0	0	0
tig00000001:20527-20529	0	0	0
tig00000001:20553-20555	0	0	0
tig00000001:20595-20597	0	0	0
tig00000001:20600-20602	0	0	0
tig00000001:20602-20604	0	0	0
tig00000001:20633-20635	0	0	0
tig00000001:20638-20640	0	0	0
tig00000001:20641-20643	0	0	0
tig00000001:20650-20652	0	0	0
tig00000001:20652-20654	0	0	0
tig00000001:20676-20678	0	0	0
tig00000001:20693-20695	0	0	0
tig00000001:20713-20715	0	0	0
tig00000001:20715-20717	0	0	0
tig00000001:20778-20780	0	0	0
tig00000001:20781-20783	0	0	0
tig00000001:20796-20798	0	0	0
tig00000001:20803-20805	0	0	0
tig00000001:20808-20810	0	0	0
tig00000001:20825-20827	0	0	0
tig00000001:20843-20845	0	0	0
tig00000001:20862-20864	0	0	0
tig00000001:20913-20915	0	0	0
tig00000001:20935-20937	0	0	0
tig00000001:20937-20939	0	0	0
tig00000001:20979-20981	0	0	0
tig00000001:20984-20986	0	0	0
tig00000001:20997-20999	0	0	0
tig00000001:21008-21010	0	0	0
tig00000001:21012-21014	0	0	0
tig00000001:21017-21019	0	0	0
tig00000001:21029-21031	0	0	0
tig00000001:21039-21041	0	0	0
tig00000001:21063-21065	0	0	0
tig00000001:21078-21080	0	0	0
tig00000001:21092-21094	0	0	0
tig00000001:21113-21115	0	0	0
tig00000001:21125-21127	0	0	0
tig00000001:21183-21185	0	0	0
tig00000001:21195-21197	0	0	0
tig00000001:21205-21207	0	0	0
tig00000001:21242-21244	0	0	0
tig00000001:21255-21257	0	0	0
tig00000001:21266-21268	0	0	0
tig00000001:21270-21272	0	0	0
tig00000001:21281-21283	0	0	0
tig00000001:21291-21293	0	0	0
tig00000001:21308-21310	0	0	0
tig00000001:21321-21323	0	0	0
tig00000001:21339-21341	0	0	0
tig00000001:21348-21350	0	0	0
tig00000001:21351-21353	0	0	0
tig00000001:21357-21359	0	0	0
tig00000001:21373-21375	0	0	0
tig00000001:21392-21394	0	0	0
tig00000001:21403-21405	0	0	0
tig00000001:21407-21409	0	0	0
tig00000001:21411-21413	0	0	0
tig00000001:21426-21428	0	0	0
tig00000001:21431-21433	0	0	0
tig00000001:21443-21445	0	0	0
tig00000001:21449-21451	0	0	0
tig00000001:21451-21453	0	0	0
tig00000001:21454-21456	0	0	0
tig00000001:21458-21460	0	0	0
tig00000001:21461-21463	0	0	0
tig00000001:21463-21465	0	0	0
tig00000001:21469-21471	0	0	0
tig00000001:21472-21474	0	0	0
tig00000001:21480-21482	0	0	0
tig00000001:21483-21485	0	0	0
tig00000001:21498-21500	0	0	0
tig00000001:21512-21514	0	0	0
tig00000001:21531-21533	0	0	0
tig00000001:21534-21536	0	0	0
tig00000001:21553-21555	0	0	0
tig00000001:21559-21561	0	0	0
tig00000001:21565-21567	0	0	0
tig00000001:21586-21588	0	0	0
tig00000001:21588-21590	0	0	0
tig00000001:21592-21594	0	0	0
tig00000001:21599-21601	0	0	0
tig00000001:21623-21625	0	0	0
tig00000001:21629-21631	0	0	0
tig00000001:21642-21644	0	0	0
tig00000001:21692-21694	0	0	0
tig00000001:21696-21698	0	0	0
tig00000001:21706-21708	0	0	0
tig00000001:21732-21734	0	0	0
tig00000001:21735-21737	0	0	0
tig00000001:21750-21752	0	0	0
tig00000001:21777-21779	0	0	0
tig00000001:21786-21788	0	0	0
tig00000001:21795-21797	0	0	0
tig00000001:21805-21807	0	0	0
tig00000001:21812-21814	0	0	0
tig00000001:21819-21821	0	0	0
tig00000001:21831-21833	0	0	0
tig00000001:21840-21842	0	0	0
tig00000001:21858-21860	0	0	0
tig00000001:21863-21865	0	0	0
tig00000001:21868-21870	0	0	0
tig00000001:21888-21890	0	0	0
tig00000001:21902-21904	0	0	0
tig00000001:21904-21906	0	0	0
tig00000001:21913-21915	0	0	0
tig00000001:21921-21923	0	0	0
tig00000001:21939-21941	0	0	0
tig00000001:21950-21952	0	0	0
tig00000001:21962-21964	0	0	0
tig00000001:21966-21968	0	0	0
tig00000001:21976-21978	0	0	0
tig00000001:21985-21987	0	0	0
tig00000001:21989-21991	0	0	0
tig00000001:21999-22001	0	0	0
tig00000001:22007-22009	0	0	0
tig00000001:22011-22013	0	0	0
tig00000001:22029-22031	0	0	0
tig00000001:22035-22037	0	0	0
tig00000001:22038-22040	0	0	0
tig00000001:22049-22051	0	0	0
tig00000001:22051-22053	0	0	0
tig00000001:22058-22060	0	0	0
tig00000001:22072-22074	0	0	0
tig00000001:22074-22076	0	0	0
tig00000001:22078-22080	0	0	0
tig00000001:22083-22085	0	0	0
tig00000001:22089-22091	0	0	0
tig00000001:22091-22093	0	0	0
tig00000001:22116-22118	0	0	0
tig00000001:22122-22124	0	0	0
tig00000001:22124-22126	0	0	0
tig00000001:22150-22152	0	0	0
tig00000001:22161-22163	0	0	0
tig00000001:22168-22170	0	0	0
tig00000001:22172-22174	0	0	0
tig00000001:22176-22178	0	0	0
tig00000001:22191-22193	0	0	0
tig00000001:22200-22202	0	0	0
tig00000001:22207-22209	0	0	0
tig00000001:22219-22221	0	0	0
tig00000001:22235-22237	0	0	0
tig00000001:22242-22244	0	0	0
tig00000001:22250-22252	0	0	0
tig00000001:22253-22255	0	0	0
tig00000001:22255-22257	0	0	0
tig00000001:22260-22262	0	0	0
tig00000001:22276-22278	0	0	0
tig00000001:22282-22284	0	0	0
tig00000001:22306-22308	0	0	0
tig00000001:22318-22320	0	0	0
tig00000001:22329-22331	0	0	0
tig00000001:22331-22333	0	0	0
tig00000001:22333-22335	0	0	0
tig00000001:22351-22353	0	0	0
tig00000001:22363-22365	0	0	0
tig00000001:22373-22375	0	0	0
tig00000001:22382-22384	0	0	0
tig00000001:22386-22388	0	0	0
tig00000001:22388-22390	0	0	0
tig00000001:22407-22409	0	0	0
tig00000001:22419-22421	0	0	0
tig00000001:22434-22436	0	0	0
tig00000001:22442-22444	0	0	0
tig00000001:22458-22460	0	0	0
tig00000001:22471-22473	0	0	0
tig00000001:22484-22486	0	0	0
tig00000001:22487-22489	0	0	0
tig00000001:22512-22514	0	0	0
tig00000001:22519-22521	0	0	0
tig00000001:22547-22549	0	0	0
tig00000001:22549-22551	0	0	0
tig00000001:22552-22554	0	0	0
tig00000001:22554-22556	0	0	0
tig00000001:22558-22560	0	0	0
tig00000001:22582-22584	0	0	0
tig00000001:22618-22620	0	0	0
tig00000001:22648-22650	0	0	0
tig00000001:22653-22655	0	0	0
tig00000001:22657-22659	0	0	0
tig00000001:22691-22693	0	0	0
tig00000001:22702-22704	0	0	0
tig00000001:22726-22728	0	0	0
tig00000001:22728-22730	0	0	0
tig00000001:22745-22747	0	0	0
tig00000001:22761-22763	0	0	0
tig00000001:22763-22765	0	0	0
tig00000001:22779-22781	0	0	0
tig00000001:22793-22795	0	0	0
tig00000001:22816-22818	0	0	0
tig00000001:22824-22826	0	0	0
tig00000001:22832-22834	0	0	0
tig00000001:22870-22872	0	0	0
tig00000001:22873-22875	0	0	0
tig00000001:22891-22893	0	0	0
tig00000001:22896-22898	0	0	0
tig00000001:22910-22912	0	0	0
tig00000001:22929-22931	0	0	0
tig00000001:22954-22956	0	0	0
